target_id	length	eff_length	est_counts	tpm
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	783.558	6	26.4261
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1362.56	99	250.745
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	458.909	11	82.7217
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	933.558	130	480.568
gene_342|GeneMark.hmm|603_nt|-|446092|446694	603	352.552	73	714.583
gene_343|GeneMark.hmm|588_nt|-|446754|447341	588	339.568	8	81.3047
gene_344|GeneMark.hmm|789_nt|+|447443|448231	789	527.853	72	470.731
gene_345|GeneMark.hmm|393_nt|+|448269|448661	393	182.375	274	5184.88
gene_346|GeneMark.hmm|1062_nt|+|448745|449806	1062	798.558	3	12.9649
gene_347|GeneMark.hmm|621_nt|+|449888|450508	621	368.783	85	795.428
gene_348|GeneMark.hmm|393_nt|+|450574|450966	393	182.375	0	0
gene_349|GeneMark.hmm|807_nt|-|451040|451846	807	545.235	25	158.237
gene_350|GeneMark.hmm|468_nt|-|451912|452379	468	240.621	0	0
gene_351|GeneMark.hmm|1917_nt|+|452444|454360	1917	1653.56	87	181.574
gene_352|GeneMark.hmm|552_nt|+|454435|454986	552	308.23	7	78.3748
gene_353|GeneMark.hmm|1161_nt|+|455093|456253	1161	897.558	64	246.077
gene_354|GeneMark.hmm|687_nt|+|457067|457753	687	429.987	35	280.909
gene_355|GeneMark.hmm|627_nt|+|458019|458645	627	374.236	30	276.649
gene_356|GeneMark.hmm|3531_nt|+|458758|462288	3531	3267.56	232	245.029
gene_357|GeneMark.hmm|942_nt|-|462469|463410	942	678.693	77	391.535
gene_358|GeneMark.hmm|1350_nt|+|463609|464958	1350	1086.56	15	47.6421
gene_359|GeneMark.hmm|1335_nt|+|465053|466387	1335	1071.56	4	12.8824
gene_360|GeneMark.hmm|735_nt|+|466428|467162	735	475.916	65	471.342
gene_361|GeneMark.hmm|927_nt|-|467318|468244	927	663.821	92	478.288
gene_362|GeneMark.hmm|456_nt|-|468288|468743	456	231.465	105	1565.51
gene_363|GeneMark.hmm|678_nt|+|468859|469536	678	421.442	60	491.322
gene_364|GeneMark.hmm|1224_nt|+|469563|470786	1224	960.558	66	237.123
gene_365|GeneMark.hmm|690_nt|-|470904|471593	690	432.945	14	111.596
gene_366|GeneMark.hmm|1512_nt|+|471698|473209	1512	1248.56	11	30.4044
gene_367|GeneMark.hmm|2718_nt|-|473228|475945	2718	2454.56	197	276.978
gene_368|GeneMark.hmm|438_nt|+|476558|476995	438	216.892	10	159.114
gene_369|GeneMark.hmm|834_nt|-|477028|477861	834	571.7	4	24.146
gene_370|GeneMark.hmm|684_nt|-|477934|478617	684	427.153	11	88.8714
gene_371|GeneMark.hmm|1698_nt|-|479019|480716	1698	1434.56	30	72.1699
gene_372|GeneMark.hmm|1575_nt|-|480775|482349	1575	1311.56	863	2270.79
gene_373|GeneMark.hmm|747_nt|-|482508|483254	747	487.262	110	779.081
gene_374|GeneMark.hmm|699_nt|-|483322|484020	699	441.521	54	422.08
gene_375|GeneMark.hmm|633_nt|+|484121|484753	633	379.534	32	290.973
gene_376|GeneMark.hmm|777_nt|+|484836|485612	777	516.054	13	86.9363
gene_377|GeneMark.hmm|1029_nt|-|485621|486649	1029	765.558	5	22.5395
gene_378|GeneMark.hmm|372_nt|+|486755|487126	372	166.572	18	372.928
gene_379|GeneMark.hmm|441_nt|+|487199|487639	441	219.389	6	94.3818
gene_380|GeneMark.hmm|423_nt|-|487631|488053	423	204.906	45	757.899
gene_381|GeneMark.hmm|513_nt|-|488166|488678	513	275.923	39	487.787
gene_382|GeneMark.hmm|1224_nt|+|489325|490548	1224	960.558	33	118.561
gene_383|GeneMark.hmm|942_nt|+|490808|491749	942	678.693	20	101.697
gene_384|GeneMark.hmm|3555_nt|+|491831|495385	3555	3291.56	150	157.269
gene_385|GeneMark.hmm|579_nt|+|495561|496139	579	331.269	15	156.266
gene_386|GeneMark.hmm|882_nt|+|496230|497111	882	619.124	38	211.816
gene_387|GeneMark.hmm|1143_nt|-|497190|498332	1143	879.558	9	35.3127
gene_388|GeneMark.hmm|597_nt|-|498443|499039	597	347.243	0	0
gene_389|GeneMark.hmm|1194_nt|+|499428|500621	1194	930.558	68	252.184
gene_390|GeneMark.hmm|1266_nt|-|500624|501889	1266	1002.56	50	172.113
gene_391|GeneMark.hmm|987_nt|-|501965|502951	987	723.558	7	33.387
gene_392|GeneMark.hmm|603_nt|+|503032|503634	603	352.552	57	557.962
gene_393|GeneMark.hmm|1083_nt|-|503703|504785	1083	819.558	21	88.4285
gene_394|GeneMark.hmm|834_nt|-|505138|505971	834	571.7	39.7643	240.037
gene_395|GeneMark.hmm|2379_nt|-|506075|508453	2379	2115.56	908	1481.2
gene_396|GeneMark.hmm|432_nt|-|508536|508967	432	212.123	3	48.8074
gene_397|GeneMark.hmm|789_nt|-|508980|509768	789	527.853	3	19.6138
gene_398|GeneMark.hmm|996_nt|+|509829|510824	996	732.558	10	47.1097
gene_399|GeneMark.hmm|663_nt|-|510843|511505	663	407.694	12	101.578
gene_400|GeneMark.hmm|1002_nt|+|511565|512566	1002	738.558	18	84.1087
gene_401|GeneMark.hmm|966_nt|+|513108|514073	966	702.627	42	206.289
gene_402|GeneMark.hmm|981_nt|-|514305|515285	981	717.627	97	466.472
gene_403|GeneMark.hmm|456_nt|+|515475|515930	456	231.465	18	268.373
gene_404|GeneMark.hmm|972_nt|-|515961|516932	972	708.627	230	1120.12
gene_405|GeneMark.hmm|468_nt|-|517011|517478	468	240.621	47	674.09
gene_406|GeneMark.hmm|429_nt|-|517519|517947	429	209.731	13	213.911
gene_407|GeneMark.hmm|3423_nt|-|519373|522795	3423	3159.56	788	860.702
gene_408|GeneMark.hmm|615_nt|-|522920|523534	615	363.214	5	47.5072
gene_409|GeneMark.hmm|1878_nt|+|523455|525332	1878	1614.56	27	57.7116
gene_410|GeneMark.hmm|1698_nt|+|525517|527214	1698	1434.56	167	401.746
gene_411|GeneMark.hmm|360_nt|-|527224|527583	360	157.474	41	898.518
gene_412|GeneMark.hmm|1515_nt|+|527645|529159	1515	1251.56	25	68.9353
gene_413|GeneMark.hmm|768_nt|+|529225|529992	768	507.399	119	809.375
gene_414|GeneMark.hmm|678_nt|-|529985|530662	678	421.442	74	605.964
gene_415|GeneMark.hmm|468_nt|+|531321|531788	468	240.621	28	401.586
gene_416|GeneMark.hmm|600_nt|+|532572|533171	600	349.864	36	355.104
gene_417|GeneMark.hmm|375_nt|+|533469|533843	375	168.713	44	900.031
gene_418|GeneMark.hmm|1437_nt|+|534092|535528	1437	1173.56	118	347.001
gene_419|GeneMark.hmm|759_nt|-|535506|536264	759	498.739	1	6.91958
gene_420|GeneMark.hmm|360_nt|+|536396|536755	360	157.474	37	810.858
gene_421|GeneMark.hmm|1431_nt|-|536761|538191	1431	1167.56	301	889.694
gene_422|GeneMark.hmm|564_nt|+|538412|538975	564	318.277	33	357.817
gene_423|GeneMark.hmm|381_nt|+|539012|539392	381	173.098	1	19.937
gene_424|GeneMark.hmm|861_nt|+|540053|540913	861	598.474	19	109.562
gene_425|GeneMark.hmm|897_nt|-|541279|542175	897	633.944	19	103.432
gene_426|GeneMark.hmm|1485_nt|+|542311|543795	1485	1221.56	50	141.257
gene_427|GeneMark.hmm|621_nt|+|544573|545193	621	368.783	836	7823.26
gene_428|GeneMark.hmm|582_nt|+|545252|545833	582	334.07	778	8037.01
gene_429|GeneMark.hmm|855_nt|+|545991|546845	855	592.589	87	506.662
gene_430|GeneMark.hmm|1125_nt|+|547473|548597	1125	861.558	32	128.179
gene_431|GeneMark.hmm|741_nt|-|548952|549692	741	481.684	615	4406.21
gene_432|GeneMark.hmm|1818_nt|+|550605|552422	1818	1554.56	28	62.159
gene_433|GeneMark.hmm|639_nt|+|552578|553216	639	385.197	109	976.555
gene_434|GeneMark.hmm|681_nt|-|553307|553987	681	424.319	132	1073.58
gene_435|GeneMark.hmm|723_nt|-|554043|554765	723	464.373	77	572.238
gene_436|GeneMark.hmm|1431_nt|-|554833|556263	1431	1167.56	124	366.519
gene_437|GeneMark.hmm|1722_nt|+|556726|558447	1722	1458.56	4011	9490.34
gene_438|GeneMark.hmm|480_nt|+|558894|559373	480	250.012	36	496.929
gene_439|GeneMark.hmm|1383_nt|-|560293|561675	1383	1119.56	21	64.733
gene_440|GeneMark.hmm|1320_nt|+|561757|563076	1320	1056.56	40	130.653
gene_441|GeneMark.hmm|960_nt|-|563810|564769	960	696.627	76	376.501
gene_442|GeneMark.hmm|480_nt|-|564816|565295	480	250.012	26	358.893
gene_443|GeneMark.hmm|723_nt|-|565359|566081	723	464.373	17	126.338
gene_444|GeneMark.hmm|597_nt|+|566618|567214	597	347.243	315	3130.61
gene_445|GeneMark.hmm|858_nt|-|567295|568152	858	595.532	339	1964.48
gene_446|GeneMark.hmm|1446_nt|+|568983|570428	1446	1182.56	165	481.52
gene_447|GeneMark.hmm|1008_nt|+|570845|571852	1008	744.558	26	120.511
gene_448|GeneMark.hmm|1557_nt|+|571944|573500	1557	1293.56	412	1099.17
gene_449|GeneMark.hmm|540_nt|-|573497|574036	540	298.222	44	509.173
gene_450|GeneMark.hmm|2403_nt|+|574084|576486	2403	2139.56	129	208.074
gene_451|GeneMark.hmm|969_nt|+|577007|577975	969	705.627	117	572.22
gene_452|GeneMark.hmm|738_nt|+|578288|579025	738	478.824	14	100.903
gene_453|GeneMark.hmm|585_nt|-|579041|579625	585	336.803	24	245.916
gene_454|GeneMark.hmm|696_nt|-|579885|580580	696	438.65	127	999.169
gene_455|GeneMark.hmm|1191_nt|-|580624|581814	1191	927.558	32	119.059
gene_456|GeneMark.hmm|1584_nt|-|582075|583658	1584	1320.56	87	227.36
gene_457|GeneMark.hmm|849_nt|+|583910|584758	849	586.589	145	853.075
gene_458|GeneMark.hmm|432_nt|-|584755|585186	432	212.123	405	6589
gene_459|GeneMark.hmm|660_nt|-|585557|586216	660	404.773	52	443.348
gene_460|GeneMark.hmm|1539_nt|-|587097|588635	1539	1275.56	182	492.407
gene_461|GeneMark.hmm|783_nt|+|589841|590623	783	521.954	13	85.9536
gene_462|GeneMark.hmm|549_nt|-|590739|591287	549	305.725	6	67.7287
gene_463|GeneMark.hmm|510_nt|+|591397|591906	510	273.746	39	491.665
gene_464|GeneMark.hmm|1293_nt|-|592015|593307	1293	1029.56	963	3227.96
gene_465|GeneMark.hmm|609_nt|-|593398|594006	609	357.711	134	1292.78
gene_466|GeneMark.hmm|1152_nt|+|594149|595300	1152	888.558	128	497.138
gene_467|GeneMark.hmm|5805_nt|+|595433|601237	5805	5541.56	287	178.732
gene_468|GeneMark.hmm|1335_nt|+|601295|602629	1335	1071.56	15	48.309
gene_469|GeneMark.hmm|1581_nt|-|602634|604214	1581	1317.56	15	39.2893
gene_470|GeneMark.hmm|8526_nt|+|604519|613044	8526	8262.56	337	140.756
gene_471|GeneMark.hmm|471_nt|-|613157|613627	471	242.949	60	852.294
gene_472|GeneMark.hmm|2022_nt|-|613687|615708	2022	1758.56	66	129.521
gene_473|GeneMark.hmm|1368_nt|-|616099|617466	1368	1104.56	62	193.712
gene_474|GeneMark.hmm|1497_nt|-|617638|619134	1497	1233.56	13	36.3694
gene_475|GeneMark.hmm|552_nt|+|619241|619792	552	308.23	109	1220.41
gene_476|GeneMark.hmm|522_nt|-|619865|620386	522	283.397	7	85.2425
gene_477|GeneMark.hmm|405_nt|+|621044|621448	405	191.328	10	180.374
gene_478|GeneMark.hmm|1320_nt|+|621917|623236	1320	1056.56	12	39.1959
gene_479|GeneMark.hmm|510_nt|-|623258|623767	510	273.746	19	239.529
gene_480|GeneMark.hmm|3156_nt|+|623945|627100	3156	2892.56	128	152.715
gene_481|GeneMark.hmm|1512_nt|-|627116|628627	1512	1248.56	41	113.326
gene_482|GeneMark.hmm|2280_nt|+|629522|631801	2280	2016.56	327	559.616
gene_483|GeneMark.hmm|1293_nt|+|631912|633204	1293	1029.56	14	46.9278
gene_484|GeneMark.hmm|1143_nt|-|633213|634355	1143	879.558	7	27.4654
gene_485|GeneMark.hmm|810_nt|-|634423|635232	810	548.13	9	56.6646
gene_486|GeneMark.hmm|900_nt|+|635322|636221	900	636.944	34	184.217
gene_487|GeneMark.hmm|399_nt|+|636559|636957	399	186.864	3	55.4048
gene_488|GeneMark.hmm|642_nt|+|637019|637660	642	388.008	37	329.09
gene_489|GeneMark.hmm|2751_nt|-|637714|640464	2751	2487.56	403	559.094
gene_490|GeneMark.hmm|378_nt|-|640501|640878	378	170.828	88	1777.77
gene_491|GeneMark.hmm|699_nt|+|641038|641736	699	441.521	41	320.468
gene_492|GeneMark.hmm|315_nt|-|641806|642120	315	126.797	8	217.738
gene_493|GeneMark.hmm|1542_nt|-|642334|643875	1542	1278.56	48	129.561
gene_494|GeneMark.hmm|927_nt|+|643983|644909	927	663.821	45	233.945
gene_495|GeneMark.hmm|453_nt|-|644985|645437	453	229.04	13	195.878
gene_496|GeneMark.hmm|1500_nt|-|645518|647017	1500	1236.56	50	139.543
gene_497|GeneMark.hmm|498_nt|+|647139|647636	498	264.143	8	104.521
gene_498|GeneMark.hmm|840_nt|+|647685|648524	840	577.645	6	35.8462
gene_499|GeneMark.hmm|1335_nt|+|648598|649932	1335	1071.56	54	173.913
gene_500|GeneMark.hmm|735_nt|+|650086|650820	735	475.916	51	369.822
gene_501|GeneMark.hmm|882_nt|-|651125|652006	882	619.124	80	445.928
gene_502|GeneMark.hmm|1077_nt|-|652036|653112	1077	813.558	99	419.952
gene_503|GeneMark.hmm|1074_nt|+|653992|655065	1074	810.558	7	29.8035
gene_504|GeneMark.hmm|2415_nt|-|655095|657509	2415	2151.56	166	266.261
gene_505|GeneMark.hmm|492_nt|-|657575|658066	492	259.677	2	26.5797
gene_506|GeneMark.hmm|807_nt|+|658387|659193	807	545.235	7	44.3065
gene_507|GeneMark.hmm|456_nt|+|659278|659733	456	231.465	132	1968.07
gene_508|GeneMark.hmm|1479_nt|-|659947|661425	1479	1215.56	186	528.068
gene_509|GeneMark.hmm|525_nt|-|662169|662693	525	285.727	80	966.255
gene_510|GeneMark.hmm|531_nt|+|662761|663291	531	290.813	6	71.2016
gene_511|GeneMark.hmm|768_nt|+|663333|664100	768	507.399	65	442.096
gene_512|GeneMark.hmm|483_nt|+|664273|664755	483	252.507	130	1776.73
gene_513|GeneMark.hmm|450_nt|-|664967|665416	450	226.66	11	167.483
gene_514|GeneMark.hmm|567_nt|-|665650|666216	567	320.83	9	96.8101
gene_515|GeneMark.hmm|873_nt|-|666414|667286	873	610.183	53	299.756
gene_516|GeneMark.hmm|1026_nt|-|667347|668372	1026	762.558	11	49.782
gene_517|GeneMark.hmm|816_nt|-|668441|669256	816	554.024	2	12.4582
gene_518|GeneMark.hmm|579_nt|+|669326|669904	579	331.269	27	281.278
gene_519|GeneMark.hmm|6198_nt|+|670001|676198	6198	5934.56	127	73.853
gene_520|GeneMark.hmm|1713_nt|+|676274|677986	1713	1449.56	142	338.069
gene_521|GeneMark.hmm|630_nt|-|679314|679943	630	376.867	49	448.704
gene_522|GeneMark.hmm|672_nt|-|680466|681137	672	415.972	45	373.338
gene_523|GeneMark.hmm|996_nt|-|681249|682244	996	732.558	100	471.097
gene_524|GeneMark.hmm|1095_nt|-|682667|683761	1095	831.558	347	1440.09
gene_525|GeneMark.hmm|381_nt|-|683888|684268	381	173.098	66	1315.84
gene_526|GeneMark.hmm|342_nt|+|684633|684974	342	145.249	18	427.674
gene_527|GeneMark.hmm|1239_nt|-|685013|686251	1239	975.558	59	208.714
gene_528|GeneMark.hmm|1950_nt|+|686495|688444	1950	1686.56	81	165.744
gene_529|GeneMark.hmm|510_nt|-|688539|689048	510	273.746	442	5572.2
gene_530|GeneMark.hmm|852_nt|+|689079|689930	852	589.589	1269	7427.88
gene_531|GeneMark.hmm|330_nt|+|690793|691122	330	137.077	12	302.113
gene_532|GeneMark.hmm|705_nt|-|691171|691875	705	447.349	113	871.735
gene_533|GeneMark.hmm|480_nt|-|691991|692470	480	250.012	260	3588.93
gene_534|GeneMark.hmm|633_nt|-|692561|693193	633	379.534	89	809.268
gene_535|GeneMark.hmm|846_nt|-|693424|694269	846	583.589	19	112.357
gene_536|GeneMark.hmm|831_nt|-|694687|695517	831	568.7	7	42.4784
gene_537|GeneMark.hmm|1755_nt|+|695879|697633	1755	1491.56	24	55.5295
gene_538|GeneMark.hmm|651_nt|-|697729|698379	651	396.358	0	0
gene_539|GeneMark.hmm|1248_nt|-|698442|699689	1248	984.558	163	571.346
gene_540|GeneMark.hmm|306_nt|+|699863|700168	306	121.112	24	683.873
gene_541|GeneMark.hmm|870_nt|-|700255|701124	870	607.3	42	238.671
gene_542|GeneMark.hmm|789_nt|-|701157|701945	789	527.853	2	13.0759
gene_543|GeneMark.hmm|336_nt|+|702009|702344	336	141.067	9	220.175
gene_544|GeneMark.hmm|834_nt|+|702408|703241	834	571.7	62	374.263
gene_545|GeneMark.hmm|813_nt|+|703614|704426	813	551.077	116	726.438
gene_546|GeneMark.hmm|1377_nt|+|704476|705852	1377	1113.56	30	92.9739
gene_547|GeneMark.hmm|993_nt|+|705913|706905	993	729.558	66	312.203
gene_548|GeneMark.hmm|1110_nt|-|706910|708019	1110	846.558	16	65.2253
gene_549|GeneMark.hmm|3249_nt|+|708102|711350	3249	2985.56	256	295.915
gene_550|GeneMark.hmm|1683_nt|-|711478|713160	1683	1419.56	184	447.319
gene_551|GeneMark.hmm|1410_nt|+|713288|714697	1410	1146.56	13	39.1291
gene_552|GeneMark.hmm|1092_nt|+|714777|715868	1092	828.558	27	112.459
gene_553|GeneMark.hmm|1701_nt|+|715942|717642	1701	1437.56	15	36.0096
gene_554|GeneMark.hmm|897_nt|-|717741|718637	897	633.944	20	108.876
gene_555|GeneMark.hmm|750_nt|+|718732|719481	750	490.121	29	204.196
gene_556|GeneMark.hmm|3192_nt|-|719785|722976	3192	2928.56	47	55.3856
gene_557|GeneMark.hmm|639_nt|+|723060|723698	639	385.197	25	223.981
gene_558|GeneMark.hmm|750_nt|+|723791|724540	750	490.121	4	28.165
gene_559|GeneMark.hmm|1029_nt|-|724564|725592	1029	765.558	10	45.079
gene_560|GeneMark.hmm|528_nt|+|725660|726187	528	288.286	14	167.593
gene_561|GeneMark.hmm|813_nt|+|726253|727065	813	551.077	13	81.4111
gene_562|GeneMark.hmm|453_nt|+|727108|727560	453	229.04	32	482.16
gene_563|GeneMark.hmm|516_nt|-|727577|728092	516	278.523	7	86.7342
gene_564|GeneMark.hmm|471_nt|+|728170|728640	471	242.949	30	426.147
gene_565|GeneMark.hmm|390_nt|-|728660|729049	390	180.007	1	19.1718
gene_566|GeneMark.hmm|549_nt|+|729148|729696	549	305.725	32	361.22
gene_567|GeneMark.hmm|468_nt|+|729841|730308	468	240.621	7	100.396
gene_568|GeneMark.hmm|1005_nt|+|730359|731363	1005	741.558	19	88.4222
gene_569|GeneMark.hmm|732_nt|-|731365|732096	732	473.1	15	109.419
gene_570|GeneMark.hmm|633_nt|-|732215|732847	633	379.534	63	572.853
gene_571|GeneMark.hmm|693_nt|-|732942|733634	693	435.692	34	269.31
gene_572|GeneMark.hmm|1338_nt|-|733695|735032	1338	1074.56	829	2662.43
gene_573|GeneMark.hmm|336_nt|-|735087|735422	336	141.067	72	1761.4
gene_574|GeneMark.hmm|546_nt|+|735531|736076	546	303.218	51	580.454
gene_575|GeneMark.hmm|393_nt|-|736081|736473	393	182.375	19	359.535
gene_576|GeneMark.hmm|375_nt|-|736548|736922	375	168.713	65	1329.59
gene_577|GeneMark.hmm|747_nt|+|737292|738038	747	487.262	17	120.403
gene_578|GeneMark.hmm|495_nt|+|738048|738542	495	261.912	1	13.1764
gene_579|GeneMark.hmm|1296_nt|+|738594|739889	1296	1032.56	476	1590.91
gene_580|GeneMark.hmm|642_nt|+|739976|740617	642	388.008	186	1654.34
gene_581|GeneMark.hmm|426_nt|+|740649|741074	426	207.218	82	1365.65
gene_582|GeneMark.hmm|501_nt|+|741163|741663	501	266.452	99	1282.24
gene_583|GeneMark.hmm|315_nt|-|741652|741966	315	126.797	6	163.303
gene_584|GeneMark.hmm|360_nt|+|742286|742645	360	157.474	115	2520.23
gene_585|GeneMark.hmm|318_nt|+|742760|743077	318	128.889	2	53.5509
gene_586|GeneMark.hmm|2325_nt|+|743121|745445	2325	2061.56	162	271.189
gene_587|GeneMark.hmm|1329_nt|+|745468|746796	1329	1065.56	89	288.248
gene_588|GeneMark.hmm|3423_nt|+|746829|750251	3423	3159.56	483	527.562
gene_589|GeneMark.hmm|378_nt|-|750663|751040	378	170.828	26	525.251
gene_590|GeneMark.hmm|972_nt|-|751628|752599	972	708.627	136	662.329
gene_591|GeneMark.hmm|561_nt|+|752662|753222	561	315.755	18	196.732
gene_592|GeneMark.hmm|462_nt|-|753229|753690	462	235.976	20	292.493
gene_593|GeneMark.hmm|324_nt|-|753778|754101	324	132.895	7	181.778
gene_594|GeneMark.hmm|399_nt|-|754228|754626	399	186.864	33	609.453
gene_595|GeneMark.hmm|642_nt|-|754705|755346	642	388.008	10	88.9431
gene_596|GeneMark.hmm|306_nt|-|755395|755700	306	121.112	27	769.357
gene_597|GeneMark.hmm|1347_nt|-|756548|757894	1347	1083.56	41	130.582
gene_598|GeneMark.hmm|936_nt|-|758400|759335	936	672.693	16	82.0835
gene_599|GeneMark.hmm|954_nt|+|759588|760541	954	690.627	27	134.919
gene_600|GeneMark.hmm|786_nt|-|761459|762244	786	524.853	17	111.78
gene_601|GeneMark.hmm|921_nt|-|762508|763428	921	657.821	28	146.894
gene_602|GeneMark.hmm|414_nt|-|763762|764175	414	198.009	47	819.154
gene_603|GeneMark.hmm|621_nt|-|764264|764884	621	368.783	51.7215	484.008
gene_604|GeneMark.hmm|306_nt|-|765832|766137	306	121.112	26	740.862
gene_605|GeneMark.hmm|1374_nt|-|766189|767562	1374	1110.56	110	341.825
gene_606|GeneMark.hmm|300_nt|+|767661|767960	300	117.586	3	88.0477
gene_607|GeneMark.hmm|777_nt|-|767963|768739	777	516.054	2	13.3748
gene_608|GeneMark.hmm|447_nt|+|768852|769298	447	224.225	0	0
gene_609|GeneMark.hmm|420_nt|+|769385|769804	420	202.726	3	51.07
gene_610|GeneMark.hmm|471_nt|-|769819|770289	471	242.949	4	56.8196
gene_611|GeneMark.hmm|1638_nt|-|770738|772375	1638	1374.56	26	65.2774
gene_612|GeneMark.hmm|2928_nt|-|772429|775356	2928	2664.56	57	73.8248
gene_613|GeneMark.hmm|1437_nt|+|775468|776904	1437	1173.56	24	70.5764
gene_614|GeneMark.hmm|1458_nt|+|776967|778424	1458	1194.56	58	167.561
gene_615|GeneMark.hmm|1233_nt|+|778469|779701	1233	969.558	192	683.408
gene_616|GeneMark.hmm|813_nt|+|779828|780640	813	551.077	11	68.8863
gene_617|GeneMark.hmm|1191_nt|+|781855|783045	1191	927.558	13	48.3677
gene_618|GeneMark.hmm|507_nt|+|783239|783745	507	271.169	0	0
gene_619|GeneMark.hmm|1281_nt|-|783728|785008	1281	1017.56	19	64.4388
gene_620|GeneMark.hmm|750_nt|-|785058|785807	750	490.121	10	70.4125
gene_621|GeneMark.hmm|828_nt|+|786077|786904	828	565.809	68	414.755
gene_622|GeneMark.hmm|750_nt|+|788234|788983	750	490.121	9	63.3713
gene_623|GeneMark.hmm|1638_nt|-|789070|790707	1638	1374.56	12	30.128
gene_624|GeneMark.hmm|717_nt|+|790898|791614	717	458.909	74	556.491
gene_625|GeneMark.hmm|1674_nt|+|791674|793347	1674	1410.56	106	259.339
gene_626|GeneMark.hmm|888_nt|+|794123|795010	888	625.005	71	392.038
gene_627|GeneMark.hmm|348_nt|-|795073|795420	348	149.122	1	23.1425
gene_628|GeneMark.hmm|1629_nt|-|795507|797135	1629	1365.56	226	571.151
gene_629|GeneMark.hmm|624_nt|+|797818|798441	624	371.529	13	120.755
gene_630|GeneMark.hmm|1215_nt|-|798445|799659	1215	951.558	105	380.809
gene_631|GeneMark.hmm|378_nt|-|799776|800153	378	170.828	144	2909.08
gene_632|GeneMark.hmm|546_nt|+|800250|800795	546	303.218	159	1809.65
gene_633|GeneMark.hmm|960_nt|+|800998|801957	960	696.627	115	569.705
gene_634|GeneMark.hmm|648_nt|+|802016|802663	648	393.474	145	1271.76
gene_635|GeneMark.hmm|849_nt|+|802729|803577	849	586.589	14	82.3658
gene_636|GeneMark.hmm|609_nt|-|803695|804303	609	357.711	8	77.181
gene_637|GeneMark.hmm|1269_nt|-|804530|805798	1269	1005.56	39	133.848
gene_638|GeneMark.hmm|747_nt|-|805897|806643	747	487.262	31	219.559
gene_639|GeneMark.hmm|540_nt|-|807617|808156	540	298.222	18	208.298
gene_640|GeneMark.hmm|912_nt|-|808215|809126	912	648.821	12	63.8277
gene_641|GeneMark.hmm|564_nt|+|809209|809772	564	318.277	16	173.487
gene_642|GeneMark.hmm|1374_nt|-|809790|811163	1374	1110.56	51	158.483
gene_643|GeneMark.hmm|717_nt|+|811231|811947	717	458.909	16	120.322
gene_644|GeneMark.hmm|654_nt|-|812015|812668	654	399.048	13	112.427
gene_645|GeneMark.hmm|981_nt|-|813726|814706	981	717.627	4	19.236
gene_646|GeneMark.hmm|975_nt|+|814796|815770	975	711.627	23	111.539
gene_647|GeneMark.hmm|3756_nt|+|815862|819617	3756	3492.56	156.311	154.454
gene_648|GeneMark.hmm|657_nt|-|819646|820302	657	402.009	37	317.628
gene_649|GeneMark.hmm|951_nt|-|820401|821351	951	687.627	39	195.733
gene_650|GeneMark.hmm|927_nt|-|821912|822838	927	663.821	19	98.7769
gene_651|GeneMark.hmm|1251_nt|+|822995|824245	1251	987.558	184	642.996
gene_652|GeneMark.hmm|564_nt|+|824330|824893	564	318.277	9	97.5864
gene_653|GeneMark.hmm|879_nt|+|825610|826488	879	616.183	16	89.6113
gene_654|GeneMark.hmm|531_nt|+|826740|827270	531	290.813	15	178.004
gene_655|GeneMark.hmm|381_nt|-|827282|827662	381	173.098	288	5741.85
gene_656|GeneMark.hmm|1287_nt|-|827610|828896	1287	1023.56	75	252.872
gene_657|GeneMark.hmm|834_nt|+|828981|829814	834	571.7	4	24.146
gene_658|GeneMark.hmm|792_nt|+|829889|830680	792	530.7	130	845.371
gene_659|GeneMark.hmm|957_nt|+|832053|833009	957	693.627	27	134.335
gene_660|GeneMark.hmm|825_nt|+|833177|834001	825	562.863	96	588.601
gene_661|GeneMark.hmm|1875_nt|-|834299|836173	1875	1611.56	7	14.9901
gene_662|GeneMark.hmm|2361_nt|+|836283|838643	2361	2097.56	360	592.299
gene_663|GeneMark.hmm|918_nt|-|838923|839840	918	654.821	27	142.296
gene_664|GeneMark.hmm|1092_nt|+|839904|840995	1092	828.558	43	179.101
gene_665|GeneMark.hmm|3570_nt|+|841037|844606	3570	3306.56	744	776.515
gene_666|GeneMark.hmm|1032_nt|+|844676|845707	1032	768.558	151	678.037
gene_667|GeneMark.hmm|528_nt|+|846107|846634	528	288.286	12	143.651
gene_668|GeneMark.hmm|348_nt|-|846706|847053	348	149.122	0	0
gene_669|GeneMark.hmm|885_nt|+|847148|848032	885	622.064	31	171.98
gene_670|GeneMark.hmm|1248_nt|-|848159|849406	1248	984.558	93	325.983
gene_671|GeneMark.hmm|405_nt|+|849573|849977	405	191.328	5	90.187
gene_672|GeneMark.hmm|1029_nt|+|850038|851066	1029	765.558	61	274.982
gene_673|GeneMark.hmm|1530_nt|+|851069|852598	1530	1266.56	294	801.078
gene_674|GeneMark.hmm|1341_nt|+|852623|853963	1341	1077.56	55	176.147
gene_675|GeneMark.hmm|1092_nt|-|853964|855055	1092	828.558	45	187.431
