target_id	length	eff_length	est_counts	tpm
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	190.441	26	453.62
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	820.74	9	36.4348
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1399.74	99	235
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	493.227	6	40.419
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	970.74	134	458.651
gene_342|GeneMark.hmm|603_nt|-|446092|446694	603	383.714	48	415.637
gene_343|GeneMark.hmm|588_nt|-|446754|447341	588	369.863	4	35.9335
gene_344|GeneMark.hmm|789_nt|+|447443|448231	789	564.105	58	341.624
gene_345|GeneMark.hmm|393_nt|+|448269|448661	393	200.328	330	5473.34
gene_346|GeneMark.hmm|1062_nt|+|448745|449806	1062	835.74	2	7.95131
gene_347|GeneMark.hmm|621_nt|+|449888|450508	621	400.713	121	1003.3
gene_348|GeneMark.hmm|393_nt|+|450574|450966	393	200.328	3	49.7576
gene_349|GeneMark.hmm|807_nt|-|451040|451846	807	582.05	26	148.42
gene_350|GeneMark.hmm|468_nt|-|451912|452379	468	264.09	4	50.3255
gene_351|GeneMark.hmm|1917_nt|+|452444|454360	1917	1690.74	108	212.24
gene_352|GeneMark.hmm|552_nt|+|454435|454986	552	336.363	1	9.87808
gene_353|GeneMark.hmm|1161_nt|+|455093|456253	1161	934.74	57	202.612
gene_354|GeneMark.hmm|687_nt|+|457067|457753	687	463.744	35	250.767
gene_355|GeneMark.hmm|627_nt|+|458019|458645	627	406.237	22	179.938
gene_356|GeneMark.hmm|3531_nt|+|458758|462288	3531	3304.74	261	262.412
gene_357|GeneMark.hmm|942_nt|-|462469|463410	942	715.887	63	292.399
gene_358|GeneMark.hmm|1350_nt|+|463609|464958	1350	1123.74	11	32.5242
gene_359|GeneMark.hmm|1335_nt|+|465053|466387	1335	1108.74	6	17.9805
gene_360|GeneMark.hmm|735_nt|+|466428|467162	735	510.834	81	526.848
gene_361|GeneMark.hmm|927_nt|-|467318|468244	927	700.887	90	426.653
gene_362|GeneMark.hmm|456_nt|-|468288|468743	456	253.759	113	1479.58
gene_363|GeneMark.hmm|678_nt|+|468859|469536	678	454.879	76	555.134
gene_364|GeneMark.hmm|1224_nt|+|469563|470786	1224	997.74	72	239.77
gene_365|GeneMark.hmm|690_nt|-|470904|471593	690	466.744	11	78.3059
gene_366|GeneMark.hmm|1512_nt|+|471698|473209	1512	1285.74	8	20.6736
gene_367|GeneMark.hmm|2718_nt|-|473228|475945	2718	2491.74	178	237.355
gene_368|GeneMark.hmm|438_nt|+|476558|476995	438	238.315	22	306.727
gene_369|GeneMark.hmm|834_nt|-|477028|477861	834	608.701	7	38.2098
gene_370|GeneMark.hmm|684_nt|-|477934|478617	684	460.834	5	36.05
gene_371|GeneMark.hmm|1698_nt|-|479019|480716	1698	1471.74	49	110.623
gene_372|GeneMark.hmm|1575_nt|-|480775|482349	1575	1348.74	1018	2507.84
gene_373|GeneMark.hmm|747_nt|-|482508|483254	747	522.633	104	661.176
gene_374|GeneMark.hmm|699_nt|-|483322|484020	699	475.652	43	300.372
gene_375|GeneMark.hmm|633_nt|+|484121|484753	633	411.794	45	363.088
gene_376|GeneMark.hmm|777_nt|+|484836|485612	777	552.268	21	126.343
gene_377|GeneMark.hmm|1029_nt|-|485621|486649	1029	802.74	4	16.5564
gene_378|GeneMark.hmm|372_nt|+|486755|487126	372	183.129	19	344.729
gene_379|GeneMark.hmm|441_nt|+|487199|487639	441	241.012	9	124.075
gene_380|GeneMark.hmm|423_nt|-|487631|488053	423	225.927	78	1147.11
gene_381|GeneMark.hmm|513_nt|-|488166|488678	513	302.313	79	868.262
gene_382|GeneMark.hmm|1224_nt|+|489325|490548	1224	997.74	23	76.5933
gene_383|GeneMark.hmm|942_nt|+|490808|491749	942	715.887	23	106.749
gene_384|GeneMark.hmm|3555_nt|+|491831|495385	3555	3328.74	223	222.59
gene_385|GeneMark.hmm|579_nt|+|495561|496139	579	361.224	23	211.559
gene_386|GeneMark.hmm|882_nt|+|496230|497111	882	656.212	31	156.963
gene_387|GeneMark.hmm|1143_nt|-|497190|498332	1143	916.74	4	14.4975
gene_388|GeneMark.hmm|597_nt|-|498443|499039	597	378.127	0	0
gene_389|GeneMark.hmm|1194_nt|+|499428|500621	1194	967.74	60	206.003
gene_390|GeneMark.hmm|1266_nt|-|500624|501889	1266	1039.74	82	262.041
gene_391|GeneMark.hmm|987_nt|-|501965|502951	987	760.815	5	21.8359
gene_392|GeneMark.hmm|603_nt|+|503032|503634	603	383.714	51	441.614
gene_393|GeneMark.hmm|1083_nt|-|503703|504785	1083	856.74	44	170.641
gene_394|GeneMark.hmm|834_nt|-|505138|505971	834	608.701	60.4561	330.002
gene_395|GeneMark.hmm|2379_nt|-|506075|508453	2379	2152.74	1084	1673.08
gene_396|GeneMark.hmm|432_nt|-|508536|508967	432	233.487	5	71.1521
gene_397|GeneMark.hmm|789_nt|-|508980|509768	789	564.105	10	58.9007
gene_398|GeneMark.hmm|996_nt|+|509829|510824	996	769.74	10	43.1654
gene_399|GeneMark.hmm|663_nt|-|510843|511505	663	440.624	9	67.8665
gene_400|GeneMark.hmm|1002_nt|+|511565|512566	1002	775.74	18	77.0968
gene_401|GeneMark.hmm|966_nt|+|513108|514073	966	739.887	26	116.758
gene_402|GeneMark.hmm|981_nt|-|514305|515285	981	754.815	138	607.462
gene_403|GeneMark.hmm|456_nt|+|515475|515930	456	253.759	14	183.31
gene_404|GeneMark.hmm|972_nt|-|515961|516932	972	745.815	246	1095.93
gene_405|GeneMark.hmm|468_nt|-|517011|517478	468	264.09	48	603.907
gene_406|GeneMark.hmm|429_nt|-|517519|517947	429	231.127	23	330.641
gene_407|GeneMark.hmm|3423_nt|-|519373|522795	3423	3196.74	1045	1086.15
gene_408|GeneMark.hmm|615_nt|-|522920|523534	615	395.065	6	50.4619
gene_409|GeneMark.hmm|1878_nt|+|523455|525332	1878	1651.74	27	54.3128
gene_410|GeneMark.hmm|1698_nt|+|525517|527214	1698	1471.74	171	386.051
gene_411|GeneMark.hmm|360_nt|-|527224|527583	360	173.799	42	802.936
gene_412|GeneMark.hmm|1515_nt|+|527645|529159	1515	1288.74	31	79.9239
gene_413|GeneMark.hmm|768_nt|+|529225|529992	768	543.268	126	770.614
gene_414|GeneMark.hmm|678_nt|-|529985|530662	678	454.879	73	533.221
gene_415|GeneMark.hmm|468_nt|+|531321|531788	468	264.09	11	138.395
gene_416|GeneMark.hmm|600_nt|+|532572|533171	600	380.865	31	270.44
gene_417|GeneMark.hmm|375_nt|+|533469|533843	375	185.537	66	1181.94
gene_418|GeneMark.hmm|1437_nt|+|534092|535528	1437	1210.74	154	422.62
gene_419|GeneMark.hmm|759_nt|-|535506|536264	759	534.479	1	6.21656
gene_420|GeneMark.hmm|360_nt|+|536396|536755	360	173.799	28	535.291
gene_421|GeneMark.hmm|1431_nt|-|536761|538191	1431	1204.74	375	1034.23
gene_422|GeneMark.hmm|564_nt|+|538412|538975	564	347.17	25	239.264
gene_423|GeneMark.hmm|381_nt|+|539012|539392	381	190.441	4	69.7877
gene_424|GeneMark.hmm|861_nt|+|540053|540913	861	635.399	13	67.9794
gene_425|GeneMark.hmm|897_nt|-|541279|542175	897	671.019	14	69.3223
gene_426|GeneMark.hmm|1485_nt|+|542311|543795	1485	1258.74	53	139.901
gene_427|GeneMark.hmm|621_nt|+|544573|545193	621	400.713	945	7835.72
gene_428|GeneMark.hmm|582_nt|+|545252|545833	582	364.08	1059	9664.49
gene_429|GeneMark.hmm|855_nt|+|545991|546845	855	629.46	88	464.51
gene_430|GeneMark.hmm|1125_nt|+|547473|548597	1125	898.74	43	158.97
gene_431|GeneMark.hmm|741_nt|-|548952|549692	741	516.684	652	4192.79
gene_432|GeneMark.hmm|1818_nt|+|550605|552422	1818	1591.74	51	106.458
gene_433|GeneMark.hmm|639_nt|+|552578|553216	639	417.51	84	668.487
gene_434|GeneMark.hmm|681_nt|-|553307|553987	681	457.879	164	1190.07
gene_435|GeneMark.hmm|723_nt|-|554043|554765	723	499.178	81	539.15
gene_436|GeneMark.hmm|1431_nt|-|554833|556263	1431	1204.74	139	383.355
gene_437|GeneMark.hmm|1722_nt|+|556726|558447	1722	1495.74	5051	11220.2
gene_438|GeneMark.hmm|480_nt|+|558894|559373	480	274.228	47	569.464
gene_439|GeneMark.hmm|1383_nt|-|560293|561675	1383	1156.74	20	57.4479
gene_440|GeneMark.hmm|1320_nt|+|561757|563076	1320	1093.74	54	164.044
gene_441|GeneMark.hmm|960_nt|-|563810|564769	960	733.887	85	384.831
gene_442|GeneMark.hmm|480_nt|-|564816|565295	480	274.228	25	302.906
gene_443|GeneMark.hmm|723_nt|-|565359|566081	723	499.178	11	73.2179
gene_444|GeneMark.hmm|597_nt|+|566618|567214	597	378.127	336	2952.45
gene_445|GeneMark.hmm|858_nt|-|567295|568152	858	632.46	376	1975.31
gene_446|GeneMark.hmm|1446_nt|+|568983|570428	1446	1219.74	162	441.294
gene_447|GeneMark.hmm|1008_nt|+|570845|571852	1008	781.74	31	131.759
gene_448|GeneMark.hmm|1557_nt|+|571944|573500	1557	1330.74	441	1101.1
gene_449|GeneMark.hmm|540_nt|-|573497|574036	540	326.113	48	489.05
gene_450|GeneMark.hmm|2403_nt|+|574084|576486	2403	2176.74	130	198.434
gene_451|GeneMark.hmm|969_nt|+|577007|577975	969	742.887	131	585.907
gene_452|GeneMark.hmm|738_nt|+|578288|579025	738	513.784	21	135.806
gene_453|GeneMark.hmm|585_nt|-|579041|579625	585	366.972	5	45.2707
gene_454|GeneMark.hmm|696_nt|-|579885|580580	696	472.698	127	892.689
gene_455|GeneMark.hmm|1191_nt|-|580624|581814	1191	964.74	36	123.986
gene_456|GeneMark.hmm|1584_nt|-|582075|583658	1584	1357.74	117	286.318
gene_457|GeneMark.hmm|849_nt|+|583910|584758	849	623.582	141	751.287
gene_458|GeneMark.hmm|432_nt|-|584755|585186	432	233.487	403	5734.86
gene_459|GeneMark.hmm|660_nt|-|585557|586216	660	437.666	33	250.525
gene_460|GeneMark.hmm|1539_nt|-|587097|588635	1539	1312.74	203	513.804
gene_461|GeneMark.hmm|783_nt|+|589841|590623	783	558.214	9	53.57
gene_462|GeneMark.hmm|549_nt|-|590739|591287	549	333.863	3	29.8561
gene_463|GeneMark.hmm|510_nt|+|591397|591906	510	299.952	30	332.315
gene_464|GeneMark.hmm|1293_nt|-|592015|593307	1293	1066.74	1081	3367.03
gene_465|GeneMark.hmm|609_nt|-|593398|594006	609	389.296	163	1391.19
gene_466|GeneMark.hmm|1152_nt|+|594149|595300	1152	925.74	152	545.55
gene_467|GeneMark.hmm|5805_nt|+|595433|601237	5805	5578.74	320	190.587
gene_468|GeneMark.hmm|1335_nt|+|601295|602629	1335	1108.74	15	44.9512
gene_469|GeneMark.hmm|1581_nt|-|602634|604214	1581	1354.74	17	41.694
gene_470|GeneMark.hmm|8526_nt|+|604519|613044	8526	8299.74	366	146.52
gene_471|GeneMark.hmm|471_nt|-|613157|613627	471	266.541	86	1072.05
gene_472|GeneMark.hmm|2022_nt|-|613687|615708	2022	1795.74	46	85.1127
gene_473|GeneMark.hmm|1368_nt|-|616099|617466	1368	1141.74	83	241.541
gene_474|GeneMark.hmm|1497_nt|-|617638|619134	1497	1270.74	25	65.3677
gene_475|GeneMark.hmm|552_nt|+|619241|619792	552	336.363	92	908.783
gene_476|GeneMark.hmm|522_nt|-|619865|620386	522	309.985	9	96.4676
gene_477|GeneMark.hmm|405_nt|+|621044|621448	405	210.569	7	110.454
gene_478|GeneMark.hmm|1320_nt|+|621917|623236	1320	1093.74	37	112.4
gene_479|GeneMark.hmm|510_nt|-|623258|623767	510	299.952	7	77.5402
gene_480|GeneMark.hmm|3156_nt|+|623945|627100	3156	2929.74	170	192.797
gene_481|GeneMark.hmm|1512_nt|-|627116|628627	1512	1285.74	65	167.973
gene_482|GeneMark.hmm|2280_nt|+|629522|631801	2280	2053.74	422	682.727
gene_483|GeneMark.hmm|1293_nt|+|631912|633204	1293	1066.74	10	31.1474
gene_484|GeneMark.hmm|1143_nt|-|633213|634355	1143	916.74	8	28.9951
gene_485|GeneMark.hmm|810_nt|-|634423|635232	810	585.05	9	51.1128
gene_486|GeneMark.hmm|900_nt|+|635322|636221	900	674.019	35	172.534
gene_487|GeneMark.hmm|399_nt|+|636559|636957	399	205.514	4	64.6696
gene_488|GeneMark.hmm|642_nt|+|637019|637660	642	420.386	41	324.053
gene_489|GeneMark.hmm|2751_nt|-|637714|640464	2751	2524.74	411	540.886
gene_490|GeneMark.hmm|378_nt|-|640501|640878	378	187.899	106	1874.4
gene_491|GeneMark.hmm|699_nt|+|641038|641736	699	475.652	37	258.46
gene_492|GeneMark.hmm|315_nt|-|641806|642120	315	138.925	7	167.416
gene_493|GeneMark.hmm|1542_nt|-|642334|643875	1542	1315.74	57	143.941
gene_494|GeneMark.hmm|927_nt|+|643983|644909	927	700.887	47	222.808
gene_495|GeneMark.hmm|453_nt|-|644985|645437	453	251.154	12	158.753
gene_496|GeneMark.hmm|1500_nt|-|645518|647017	1500	1273.74	79	206.076
gene_497|GeneMark.hmm|498_nt|+|647139|647636	498	289.717	9	103.216
gene_498|GeneMark.hmm|840_nt|+|647685|648524	840	614.582	2	10.8126
gene_499|GeneMark.hmm|1335_nt|+|648598|649932	1335	1108.74	58	173.811
gene_500|GeneMark.hmm|735_nt|+|650086|650820	735	510.834	73	474.814
gene_501|GeneMark.hmm|882_nt|-|651125|652006	882	656.212	131	663.296
gene_502|GeneMark.hmm|1077_nt|-|652036|653112	1077	850.74	80	312.445
gene_503|GeneMark.hmm|1074_nt|+|653992|655065	1074	847.74	5	19.5969
gene_504|GeneMark.hmm|2415_nt|-|655095|657509	2415	2188.74	226	343.079
gene_505|GeneMark.hmm|492_nt|-|657575|658066	492	284.654	2	23.3449
gene_506|GeneMark.hmm|807_nt|+|658387|659193	807	582.05	7	39.9593
gene_507|GeneMark.hmm|456_nt|+|659278|659733	456	253.759	110	1440.3
gene_508|GeneMark.hmm|1479_nt|-|659947|661425	1479	1252.74	270	716.115
gene_509|GeneMark.hmm|525_nt|-|662169|662693	525	312.485	89	946.327
gene_510|GeneMark.hmm|531_nt|+|662761|663291	531	317.757	12	125.477
gene_511|GeneMark.hmm|768_nt|+|663333|664100	768	543.268	84	513.743
gene_512|GeneMark.hmm|483_nt|+|664273|664755	483	276.86	142	1704.15
gene_513|GeneMark.hmm|450_nt|-|664967|665416	450	248.703	15	200.397
gene_514|GeneMark.hmm|567_nt|-|665650|666216	567	349.859	6	56.9821
gene_515|GeneMark.hmm|873_nt|-|666414|667286	873	647.212	51	261.821
gene_516|GeneMark.hmm|1026_nt|-|667347|668372	1026	799.74	12	49.8554
gene_517|GeneMark.hmm|816_nt|-|668441|669256	816	590.993	3	16.8663
gene_518|GeneMark.hmm|579_nt|+|669326|669904	579	361.224	19	174.766
gene_519|GeneMark.hmm|6198_nt|+|670001|676198	6198	5971.74	152	84.5713
gene_520|GeneMark.hmm|1713_nt|+|676274|677986	1713	1486.74	153	341.93
gene_521|GeneMark.hmm|630_nt|-|679314|679943	630	409.117	81	657.837
gene_522|GeneMark.hmm|672_nt|-|680466|681137	672	449.232	52	384.603
gene_523|GeneMark.hmm|996_nt|-|681249|682244	996	769.74	145	625.899
gene_524|GeneMark.hmm|1095_nt|-|682667|683761	1095	868.74	353	1350.1
gene_525|GeneMark.hmm|381_nt|-|683888|684268	381	190.441	63	1099.16
gene_526|GeneMark.hmm|342_nt|+|684633|684974	342	159.732	14	291.218
gene_527|GeneMark.hmm|1239_nt|-|685013|686251	1239	1012.74	75	246.061
gene_528|GeneMark.hmm|1950_nt|+|686495|688444	1950	1723.74	84	161.915
gene_529|GeneMark.hmm|510_nt|-|688539|689048	510	299.952	827	9160.82
gene_530|GeneMark.hmm|852_nt|+|689079|689930	852	626.521	1687	8946.63
gene_531|GeneMark.hmm|330_nt|+|690793|691122	330	150.385	19	419.788
gene_532|GeneMark.hmm|705_nt|-|691171|691875	705	481.465	146	1007.55
gene_533|GeneMark.hmm|480_nt|-|691991|692470	480	274.228	287	3477.36
gene_534|GeneMark.hmm|633_nt|-|692561|693193	633	411.794	91	734.245
gene_535|GeneMark.hmm|846_nt|-|693424|694269	846	620.582	20	107.081
gene_536|GeneMark.hmm|831_nt|-|694687|695517	831	605.76	9	49.3653
gene_537|GeneMark.hmm|1755_nt|+|695879|697633	1755	1528.74	22	47.8156
gene_538|GeneMark.hmm|651_nt|-|697729|698379	651	429.262	2	15.4806
gene_539|GeneMark.hmm|1248_nt|-|698442|699689	1248	1021.74	149	484.536
gene_540|GeneMark.hmm|306_nt|+|699863|700168	306	132.266	28	703.38
gene_541|GeneMark.hmm|870_nt|-|700255|701124	870	644.212	25	128.941
gene_542|GeneMark.hmm|789_nt|-|701157|701945	789	564.105	3	17.6702
gene_543|GeneMark.hmm|336_nt|+|702009|702344	336	155.191	9	192.689
gene_544|GeneMark.hmm|834_nt|+|702408|703241	834	608.701	71	387.556
gene_545|GeneMark.hmm|813_nt|+|703614|704426	813	587.993	91	514.221
gene_546|GeneMark.hmm|1377_nt|+|704476|705852	1377	1150.74	32	92.3959
gene_547|GeneMark.hmm|993_nt|+|705913|706905	993	766.74	49	212.338
gene_548|GeneMark.hmm|1110_nt|-|706910|708019	1110	883.74	17	63.9152
gene_549|GeneMark.hmm|3249_nt|+|708102|711350	3249	3022.74	344	378.127
gene_550|GeneMark.hmm|1683_nt|-|711478|713160	1683	1456.74	225	513.193
gene_551|GeneMark.hmm|1410_nt|+|713288|714697	1410	1183.74	10	28.0688
gene_552|GeneMark.hmm|1092_nt|+|714777|715868	1092	865.74	34	130.488
gene_553|GeneMark.hmm|1701_nt|+|715942|717642	1701	1474.74	8	18.0241
gene_554|GeneMark.hmm|897_nt|-|717741|718637	897	671.019	41	203.015
gene_555|GeneMark.hmm|750_nt|+|718732|719481	750	525.582	29	183.332
gene_556|GeneMark.hmm|3192_nt|-|719785|722976	3192	2965.74	74	82.9046
gene_557|GeneMark.hmm|639_nt|+|723060|723698	639	417.51	23	183.038
gene_558|GeneMark.hmm|750_nt|+|723791|724540	750	525.582	6	37.9307
gene_559|GeneMark.hmm|1029_nt|-|724564|725592	1029	802.74	5	20.6955
gene_560|GeneMark.hmm|528_nt|+|725660|726187	528	315.107	16	168.711
gene_561|GeneMark.hmm|813_nt|+|726253|727065	813	587.993	16	90.4125
gene_562|GeneMark.hmm|453_nt|+|727108|727560	453	251.154	37	489.488
gene_563|GeneMark.hmm|516_nt|-|727577|728092	516	304.852	2	21.7982
gene_564|GeneMark.hmm|471_nt|+|728170|728640	471	266.541	23	286.71
gene_565|GeneMark.hmm|390_nt|-|728660|729049	390	197.914	0	0
gene_566|GeneMark.hmm|549_nt|+|729148|729696	549	333.863	47	467.745
gene_567|GeneMark.hmm|468_nt|+|729841|730308	468	264.09	11	138.395
gene_568|GeneMark.hmm|1005_nt|+|730359|731363	1005	778.74	37	157.866
gene_569|GeneMark.hmm|732_nt|-|731365|732096	732	507.884	13	85.047
gene_570|GeneMark.hmm|633_nt|-|732215|732847	633	411.794	84	677.765
gene_571|GeneMark.hmm|693_nt|-|732942|733634	693	469.744	34	240.491
gene_572|GeneMark.hmm|1338_nt|-|733695|735032	1338	1111.74	1112	3323.39
gene_573|GeneMark.hmm|336_nt|-|735087|735422	336	155.191	89	1905.48
gene_574|GeneMark.hmm|546_nt|+|735531|736076	546	331.228	68	682.122
gene_575|GeneMark.hmm|393_nt|-|736081|736473	393	200.328	20	331.717
gene_576|GeneMark.hmm|375_nt|-|736548|736922	375	185.537	106	1898.26
gene_577|GeneMark.hmm|747_nt|+|737292|738038	747	522.633	18	114.434
gene_578|GeneMark.hmm|495_nt|+|738048|738542	495	287.099	0	0
gene_579|GeneMark.hmm|1296_nt|+|738594|739889	1296	1069.74	670	2081.02
gene_580|GeneMark.hmm|642_nt|+|739976|740617	642	420.386	188	1485.9
gene_581|GeneMark.hmm|426_nt|+|740649|741074	426	228.517	65	945.094
gene_582|GeneMark.hmm|501_nt|+|741163|741663	501	292.065	106	1205.89
gene_583|GeneMark.hmm|315_nt|-|741652|741966	315	138.925	0	0
gene_584|GeneMark.hmm|360_nt|+|742286|742645	360	173.799	137	2619.1
gene_585|GeneMark.hmm|318_nt|+|742760|743077	318	141.137	4	94.1669
gene_586|GeneMark.hmm|2325_nt|+|743121|745445	2325	2098.74	179	283.384
gene_587|GeneMark.hmm|1329_nt|+|745468|746796	1329	1102.74	65	195.849
gene_588|GeneMark.hmm|3423_nt|+|746829|750251	3423	3196.74	563	585.169
gene_589|GeneMark.hmm|378_nt|-|750663|751040	378	187.899	16	282.928
gene_590|GeneMark.hmm|972_nt|-|751628|752599	972	745.815	177	788.538
gene_591|GeneMark.hmm|561_nt|+|752662|753222	561	344.582	21	202.491
gene_592|GeneMark.hmm|462_nt|-|753229|753690	462	258.984	21	269.418
gene_593|GeneMark.hmm|324_nt|-|753778|754101	324	145.688	20	456.127
gene_594|GeneMark.hmm|399_nt|-|754228|754626	399	205.514	32	517.357
gene_595|GeneMark.hmm|642_nt|-|754705|755346	642	420.386	14	110.652
gene_596|GeneMark.hmm|306_nt|-|755395|755700	306	132.266	24	602.897
gene_597|GeneMark.hmm|1347_nt|-|756548|757894	1347	1120.74	67	198.632
gene_598|GeneMark.hmm|936_nt|-|758400|759335	936	709.887	11	51.4854
gene_599|GeneMark.hmm|954_nt|+|759588|760541	954	727.887	32	146.072
gene_600|GeneMark.hmm|786_nt|-|761459|762244	786	561.105	12	71.0587
gene_601|GeneMark.hmm|921_nt|-|762508|763428	921	694.887	44	210.387
gene_602|GeneMark.hmm|414_nt|-|763762|764175	414	218.279	44	669.764
gene_603|GeneMark.hmm|621_nt|-|764264|764884	621	400.713	106.291	881.34
gene_604|GeneMark.hmm|306_nt|-|765832|766137	306	132.266	43	1080.19
gene_605|GeneMark.hmm|1374_nt|-|766189|767562	1374	1147.74	111	321.336
gene_606|GeneMark.hmm|300_nt|+|767661|767960	300	127.893	14	363.716
gene_607|GeneMark.hmm|777_nt|-|767963|768739	777	552.268	6	36.0979
gene_608|GeneMark.hmm|447_nt|+|768852|769298	447	246.17	2	26.9945
gene_609|GeneMark.hmm|420_nt|+|769385|769804	420	223.382	14	208.238
gene_610|GeneMark.hmm|471_nt|-|769819|770289	471	266.541	7	87.2597
gene_611|GeneMark.hmm|1638_nt|-|770738|772375	1638	1411.74	68	160.042
gene_612|GeneMark.hmm|2928_nt|-|772429|775356	2928	2701.74	67	82.397
gene_613|GeneMark.hmm|1437_nt|+|775468|776904	1437	1210.74	29	79.5843
gene_614|GeneMark.hmm|1458_nt|+|776967|778424	1458	1231.74	97	261.657
gene_615|GeneMark.hmm|1233_nt|+|778469|779701	1233	1006.74	204	673.276
gene_616|GeneMark.hmm|813_nt|+|779828|780640	813	587.993	21	118.666
gene_617|GeneMark.hmm|1191_nt|+|781855|783045	1191	964.74	30	103.322
gene_618|GeneMark.hmm|507_nt|+|783239|783745	507	297.376	4	44.6925
gene_619|GeneMark.hmm|1281_nt|-|783728|785008	1281	1054.74	26	81.9046
gene_620|GeneMark.hmm|750_nt|-|785058|785807	750	525.582	25	158.045
gene_621|GeneMark.hmm|828_nt|+|786077|786904	828	602.76	67	369.326
gene_622|GeneMark.hmm|750_nt|+|788234|788983	750	525.582	23	145.401
gene_623|GeneMark.hmm|1638_nt|-|789070|790707	1638	1411.74	16	37.657
gene_624|GeneMark.hmm|717_nt|+|790898|791614	717	493.227	91	613.021
gene_625|GeneMark.hmm|1674_nt|+|791674|793347	1674	1447.74	130	298.355
gene_626|GeneMark.hmm|888_nt|+|794123|795010	888	662.084	86	431.584
gene_627|GeneMark.hmm|348_nt|-|795073|795420	348	164.191	7	141.654
gene_628|GeneMark.hmm|1629_nt|-|795507|797135	1629	1402.74	261	618.221
gene_629|GeneMark.hmm|624_nt|+|797818|798441	624	403.476	13	107.055
gene_630|GeneMark.hmm|1215_nt|-|798445|799659	1215	988.74	116	389.813
gene_631|GeneMark.hmm|378_nt|-|799776|800153	378	187.899	130	2298.79
gene_632|GeneMark.hmm|546_nt|+|800250|800795	546	331.228	124	1243.87
gene_633|GeneMark.hmm|960_nt|+|800998|801957	960	733.887	130	588.565
gene_634|GeneMark.hmm|648_nt|+|802016|802663	648	426.262	122	950.962
gene_635|GeneMark.hmm|849_nt|+|802729|803577	849	623.582	18	95.909
gene_636|GeneMark.hmm|609_nt|-|803695|804303	609	389.296	3	25.6048
gene_637|GeneMark.hmm|1269_nt|-|804530|805798	1269	1042.74	59	187.999
gene_638|GeneMark.hmm|747_nt|-|805897|806643	747	522.633	40	254.298
gene_639|GeneMark.hmm|540_nt|-|807617|808156	540	326.113	24	244.525
gene_640|GeneMark.hmm|912_nt|-|808215|809126	912	685.954	12	58.1255
gene_641|GeneMark.hmm|564_nt|+|809209|809772	564	347.17	28	267.976
gene_642|GeneMark.hmm|1374_nt|-|809790|811163	1374	1147.74	94	272.123
gene_643|GeneMark.hmm|717_nt|+|811231|811947	717	493.227	13	87.5744
gene_644|GeneMark.hmm|654_nt|-|812015|812668	654	432.178	12	92.257
gene_645|GeneMark.hmm|981_nt|-|813726|814706	981	754.815	2	8.8038
gene_646|GeneMark.hmm|975_nt|+|814796|815770	975	748.815	35	155.301
gene_647|GeneMark.hmm|3756_nt|+|815862|819617	3756	3529.74	242.097	227.891
gene_648|GeneMark.hmm|657_nt|-|819646|820302	657	434.965	63	481.245
gene_649|GeneMark.hmm|951_nt|-|820401|821351	951	724.887	45	206.264
gene_650|GeneMark.hmm|927_nt|-|821912|822838	927	700.887	33	156.439
gene_651|GeneMark.hmm|1251_nt|+|822995|824245	1251	1024.74	206	667.934
gene_652|GeneMark.hmm|564_nt|+|824330|824893	564	347.17	15	143.558
gene_653|GeneMark.hmm|879_nt|+|825610|826488	879	653.212	14	71.2122
gene_654|GeneMark.hmm|531_nt|+|826740|827270	531	317.757	20	209.129
gene_655|GeneMark.hmm|381_nt|-|827282|827662	381	190.441	311	5426
gene_656|GeneMark.hmm|1287_nt|-|827610|828896	1287	1060.74	100	313.236
gene_657|GeneMark.hmm|834_nt|+|828981|829814	834	608.701	6	32.7512
gene_658|GeneMark.hmm|792_nt|+|829889|830680	792	567.105	124	726.505
gene_659|GeneMark.hmm|957_nt|+|832053|833009	957	730.887	35	159.11
gene_660|GeneMark.hmm|825_nt|+|833177|834001	825	599.819	118	653.645
gene_661|GeneMark.hmm|1875_nt|-|834299|836173	1875	1648.74	11	22.1677
gene_662|GeneMark.hmm|2361_nt|+|836283|838643	2361	2134.74	386	600.79
gene_663|GeneMark.hmm|918_nt|-|838923|839840	918	691.887	33	158.474
gene_664|GeneMark.hmm|1092_nt|+|839904|840995	1092	865.74	59	226.436
gene_665|GeneMark.hmm|3570_nt|+|841037|844606	3570	3343.74	881	875.435
gene_666|GeneMark.hmm|1032_nt|+|844676|845707	1032	805.74	168	692.779
gene_667|GeneMark.hmm|528_nt|+|846107|846634	528	315.107	15	158.166
gene_668|GeneMark.hmm|348_nt|-|846706|847053	348	164.191	0	0
gene_669|GeneMark.hmm|885_nt|+|847148|848032	885	659.148	36	181.468
gene_670|GeneMark.hmm|1248_nt|-|848159|849406	1248	1021.74	111	360.963
gene_671|GeneMark.hmm|405_nt|+|849573|849977	405	210.569	1	15.7792
gene_672|GeneMark.hmm|1029_nt|+|850038|851066	1029	802.74	60	248.346
gene_673|GeneMark.hmm|1530_nt|+|851069|852598	1530	1303.74	407	1037.25
gene_674|GeneMark.hmm|1341_nt|+|852623|853963	1341	1114.74	40	119.225
