target_id	length	eff_length	est_counts	tpm
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	794.196	1	3.18422
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1373.2	98	180.478
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	468.437	46	248.335
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	944.196	1103	2954.23
gene_342|GeneMark.hmm|603_nt|-|446092|446694	603	362.288	465	3245.86
gene_343|GeneMark.hmm|588_nt|-|446754|447341	588	348.924	44	318.899
gene_344|GeneMark.hmm|789_nt|+|447443|448231	789	538.625	26	122.073
gene_345|GeneMark.hmm|393_nt|+|448269|448661	393	188.477	2072	27801.1
gene_346|GeneMark.hmm|1062_nt|+|448745|449806	1062	809.196	7	21.8764
gene_347|GeneMark.hmm|621_nt|+|449888|450508	621	378.446	49	327.434
gene_348|GeneMark.hmm|393_nt|+|450574|450966	393	188.477	5	67.0876
gene_349|GeneMark.hmm|807_nt|-|451040|451846	807	556.163	18	81.8467
gene_350|GeneMark.hmm|468_nt|-|451912|452379	468	247.012	0	0
gene_351|GeneMark.hmm|1917_nt|+|452444|454360	1917	1664.2	50	75.9795
gene_352|GeneMark.hmm|552_nt|+|454435|454986	552	317.15	6	47.8429
gene_353|GeneMark.hmm|1161_nt|+|455093|456253	1161	908.196	787	2191.42
gene_354|GeneMark.hmm|687_nt|+|457067|457753	687	440.019	73	419.549
gene_355|GeneMark.hmm|627_nt|+|458019|458645	627	384.011	46	302.932
gene_356|GeneMark.hmm|3531_nt|+|458758|462288	3531	3278.2	441	340.2
gene_357|GeneMark.hmm|942_nt|-|462469|463410	942	689.531	44	161.373
gene_358|GeneMark.hmm|1350_nt|+|463609|464958	1350	1097.2	6	13.8292
gene_359|GeneMark.hmm|1335_nt|+|465053|466387	1335	1082.2	3	7.01046
gene_360|GeneMark.hmm|735_nt|+|466428|467162	735	485.766	22	114.532
gene_361|GeneMark.hmm|927_nt|-|467318|468244	927	674.531	60	224.947
gene_362|GeneMark.hmm|456_nt|-|468288|468743	456	237.598	49	521.537
gene_363|GeneMark.hmm|678_nt|+|468859|469536	678	431.47	53	310.639
gene_364|GeneMark.hmm|1224_nt|+|469563|470786	1224	971.196	127	330.695
gene_365|GeneMark.hmm|690_nt|-|470904|471593	690	442.977	103	588.013
gene_366|GeneMark.hmm|1512_nt|+|471698|473209	1512	1259.2	11	22.0918
gene_367|GeneMark.hmm|2718_nt|-|473228|475945	2718	2465.2	106	108.739
gene_368|GeneMark.hmm|438_nt|+|476558|476995	438	223.066	22	249.413
gene_369|GeneMark.hmm|834_nt|-|477028|477861	834	582.156	52	225.889
gene_370|GeneMark.hmm|684_nt|-|477934|478617	684	437.101	27	156.211
gene_371|GeneMark.hmm|1698_nt|-|479019|480716	1698	1445.2	78	136.489
gene_372|GeneMark.hmm|1575_nt|-|480775|482349	1575	1322.2	690	1319.73
gene_373|GeneMark.hmm|747_nt|-|482508|483254	747	497.352	41	208.473
gene_374|GeneMark.hmm|699_nt|-|483322|484020	699	451.473	16	89.6229
gene_375|GeneMark.hmm|633_nt|+|484121|484753	633	389.57	67	434.931
gene_376|GeneMark.hmm|777_nt|+|484836|485612	777	526.775	64	307.246
gene_377|GeneMark.hmm|1029_nt|-|485621|486649	1029	776.196	1	3.25806
gene_378|GeneMark.hmm|372_nt|+|486755|487126	372	173.194	24	350.436
gene_379|GeneMark.hmm|441_nt|+|487199|487639	441	225.667	6	67.2379
gene_380|GeneMark.hmm|423_nt|-|487631|488053	423	211.408	42	502.411
gene_381|GeneMark.hmm|513_nt|-|488166|488678	513	284.314	24	213.473
gene_382|GeneMark.hmm|1224_nt|+|489325|490548	1224	971.196	81	210.916
gene_383|GeneMark.hmm|942_nt|+|490808|491749	942	689.531	41	150.37
gene_384|GeneMark.hmm|3555_nt|+|491831|495385	3555	3302.2	1006	770.418
gene_385|GeneMark.hmm|579_nt|+|495561|496139	579	340.852	85	630.643
gene_386|GeneMark.hmm|882_nt|+|496230|497111	882	629.651	215	863.514
gene_387|GeneMark.hmm|1143_nt|-|497190|498332	1143	890.196	15	42.6125
gene_388|GeneMark.hmm|597_nt|-|498443|499039	597	356.977	0	0
gene_389|GeneMark.hmm|1194_nt|+|499428|500621	1194	941.196	39	104.789
gene_390|GeneMark.hmm|1266_nt|-|500624|501889	1266	1013.2	44	109.822
gene_391|GeneMark.hmm|987_nt|-|501965|502951	987	734.196	19	65.4444
gene_392|GeneMark.hmm|603_nt|+|503032|503634	603	362.288	134	935.367
gene_393|GeneMark.hmm|1083_nt|-|503703|504785	1083	830.196	123	374.676
gene_394|GeneMark.hmm|834_nt|-|505138|505971	834	582.156	151.85	659.639
gene_395|GeneMark.hmm|2379_nt|-|506075|508453	2379	2126.2	268	318.759
gene_396|GeneMark.hmm|432_nt|-|508536|508967	432	218.319	10	115.835
gene_397|GeneMark.hmm|789_nt|-|508980|509768	789	538.625	6	28.1706
gene_398|GeneMark.hmm|996_nt|+|509829|510824	996	743.196	29	98.6792
gene_399|GeneMark.hmm|663_nt|-|510843|511505	663	417.313	5	30.2998
gene_400|GeneMark.hmm|1002_nt|+|511565|512566	1002	749.196	20	67.5096
gene_401|GeneMark.hmm|966_nt|+|513108|514073	966	713.4	25	88.6213
gene_402|GeneMark.hmm|981_nt|-|514305|515285	981	728.333	831	2885.38
gene_403|GeneMark.hmm|456_nt|+|515475|515930	456	237.598	5	53.2181
gene_404|GeneMark.hmm|972_nt|-|515961|516932	972	719.4	127	446.441
gene_405|GeneMark.hmm|468_nt|-|517011|517478	468	247.012	24	245.711
gene_406|GeneMark.hmm|429_nt|-|517519|517947	429	215.892	13	152.278
gene_407|GeneMark.hmm|3423_nt|-|519373|522795	3423	3170.2	377	300.737
gene_408|GeneMark.hmm|615_nt|-|522920|523534	615	373.27	9.26706	62.7842
gene_409|GeneMark.hmm|1878_nt|+|523455|525332	1878	1625.2	110.733	172.307
gene_410|GeneMark.hmm|1698_nt|+|525517|527214	1698	1445.2	108	188.985
gene_411|GeneMark.hmm|360_nt|-|527224|527583	360	164.589	13	199.744
gene_412|GeneMark.hmm|1515_nt|+|527645|529159	1515	1262.2	24	48.0856
gene_413|GeneMark.hmm|768_nt|+|529225|529992	768	517.97	73	356.409
gene_414|GeneMark.hmm|678_nt|-|529985|530662	678	431.47	107	627.139
gene_415|GeneMark.hmm|468_nt|+|531321|531788	468	247.012	12	122.855
gene_416|GeneMark.hmm|600_nt|+|532572|533171	600	359.702	30	210.916
gene_417|GeneMark.hmm|375_nt|+|533469|533843	375	175.461	490	7062.31
gene_418|GeneMark.hmm|1437_nt|+|534092|535528	1437	1184.2	173	369.448
gene_419|GeneMark.hmm|759_nt|-|535506|536264	759	509.163	6	29.8006
gene_420|GeneMark.hmm|360_nt|+|536396|536755	360	164.589	23	353.393
gene_421|GeneMark.hmm|1431_nt|-|536761|538191	1431	1178.2	169	362.744
gene_422|GeneMark.hmm|564_nt|+|538412|538975	564	327.529	10	77.2114
gene_423|GeneMark.hmm|381_nt|+|539012|539392	381	179.918	7	98.3908
gene_424|GeneMark.hmm|861_nt|+|540053|540913	861	608.826	8	33.2298
gene_425|GeneMark.hmm|897_nt|-|541279|542175	897	644.592	14	54.9255
gene_426|GeneMark.hmm|1485_nt|+|542311|543795	1485	1232.2	97	199.078
gene_427|GeneMark.hmm|621_nt|+|544573|545193	621	378.446	1241	8292.76
gene_428|GeneMark.hmm|582_nt|+|545252|545833	582	343.523	1486	10939.4
gene_429|GeneMark.hmm|855_nt|+|545991|546845	855	602.826	125	524.384
gene_430|GeneMark.hmm|1125_nt|+|547473|548597	1125	872.196	26	75.3859
gene_431|GeneMark.hmm|741_nt|-|548952|549692	741	491.491	289	1487.01
gene_432|GeneMark.hmm|1818_nt|+|550605|552422	1818	1565.2	321	518.642
gene_433|GeneMark.hmm|639_nt|+|552578|553216	639	395.198	133	851.076
gene_434|GeneMark.hmm|681_nt|-|553307|553987	681	434.307	89	518.232
gene_435|GeneMark.hmm|723_nt|-|554043|554765	723	474.127	28	149.346
gene_436|GeneMark.hmm|1431_nt|-|554833|556263	1431	1178.2	123	264.009
gene_437|GeneMark.hmm|1722_nt|+|556726|558447	1722	1469.2	25267	43491.6
gene_438|GeneMark.hmm|480_nt|+|558894|559373	480	257.114	46	452.443
gene_439|GeneMark.hmm|1383_nt|-|560293|561675	1383	1130.2	27	60.4145
gene_440|GeneMark.hmm|1320_nt|+|561757|563076	1320	1067.2	148	350.71
gene_441|GeneMark.hmm|960_nt|-|563810|564769	960	707.4	205	732.858
gene_442|GeneMark.hmm|480_nt|-|564816|565295	480	257.114	121	1190.12
gene_443|GeneMark.hmm|723_nt|-|565359|566081	723	474.127	243	1296.11
gene_444|GeneMark.hmm|597_nt|+|566618|567214	597	356.977	118	835.936
gene_445|GeneMark.hmm|858_nt|-|567295|568152	858	605.826	1931	8060.57
gene_446|GeneMark.hmm|1446_nt|+|568983|570428	1446	1193.2	92	194.988
gene_447|GeneMark.hmm|1008_nt|+|570845|571852	1008	755.196	52	174.13
gene_448|GeneMark.hmm|1557_nt|+|571944|573500	1557	1304.2	228	442.102
gene_449|GeneMark.hmm|540_nt|-|573497|574036	540	307.035	30	247.095
gene_450|GeneMark.hmm|2403_nt|+|574084|576486	2403	2150.2	87	102.323
gene_451|GeneMark.hmm|969_nt|+|577007|577975	969	716.4	60	211.8
gene_452|GeneMark.hmm|738_nt|+|578288|579025	738	488.583	16	82.8157
gene_453|GeneMark.hmm|585_nt|-|579041|579625	585	346.192	14	102.269
gene_454|GeneMark.hmm|696_nt|-|579885|580580	696	448.558	31	174.773
gene_455|GeneMark.hmm|1191_nt|-|580624|581814	1191	938.196	15	40.4323
gene_456|GeneMark.hmm|1584_nt|-|582075|583658	1584	1331.2	71	134.88
gene_457|GeneMark.hmm|849_nt|+|583910|584758	849	596.881	53	224.553
gene_458|GeneMark.hmm|432_nt|-|584755|585186	432	218.319	151	1749.11
gene_459|GeneMark.hmm|660_nt|-|585557|586216	660	414.588	15	91.4968
gene_460|GeneMark.hmm|1539_nt|-|587097|588635	1539	1286.2	60	117.971
gene_461|GeneMark.hmm|783_nt|+|589841|590623	783	532.675	14	66.4656
gene_462|GeneMark.hmm|549_nt|-|590739|591287	549	314.519	4	32.1621
gene_463|GeneMark.hmm|510_nt|+|591397|591906	510	281.962	11	98.6583
gene_464|GeneMark.hmm|1293_nt|-|592015|593307	1293	1040.2	893	2171.04
gene_465|GeneMark.hmm|609_nt|-|593398|594006	609	367.8	155	1065.74
gene_466|GeneMark.hmm|1152_nt|+|594149|595300	1152	899.196	139	390.923
gene_467|GeneMark.hmm|5805_nt|+|595433|601237	5805	5552.2	568	258.711
gene_468|GeneMark.hmm|1335_nt|+|601295|602629	1335	1082.2	24	56.0836
gene_469|GeneMark.hmm|1581_nt|-|602634|604214	1581	1328.2	20	38.0802
gene_470|GeneMark.hmm|8526_nt|+|604519|613044	8526	8273.2	838	256.154
gene_471|GeneMark.hmm|471_nt|-|613157|613627	471	249.506	79	800.713
gene_472|GeneMark.hmm|2022_nt|-|613687|615708	2022	1769.2	42	60.035
gene_473|GeneMark.hmm|1368_nt|-|616099|617466	1368	1115.2	56	126.989
gene_474|GeneMark.hmm|1497_nt|-|617638|619134	1497	1244.2	59	119.921
gene_475|GeneMark.hmm|552_nt|+|619241|619792	552	317.15	39	310.979
gene_476|GeneMark.hmm|522_nt|-|619865|620386	522	291.832	4	34.6624
gene_477|GeneMark.hmm|405_nt|+|621044|621448	405	197.212	2	25.6465
gene_478|GeneMark.hmm|1320_nt|+|621917|623236	1320	1067.2	41	97.1562
gene_479|GeneMark.hmm|510_nt|-|623258|623767	510	281.962	27	242.161
gene_480|GeneMark.hmm|3156_nt|+|623945|627100	3156	2903.2	77	67.0726
gene_481|GeneMark.hmm|1512_nt|-|627116|628627	1512	1259.2	39	78.3253
gene_482|GeneMark.hmm|2280_nt|+|629522|631801	2280	2027.2	308	384.225
gene_483|GeneMark.hmm|1293_nt|+|631912|633204	1293	1040.2	79	192.063
gene_484|GeneMark.hmm|1143_nt|-|633213|634355	1143	890.196	37	105.111
gene_485|GeneMark.hmm|810_nt|-|634423|635232	810	559.111	21	94.9844
gene_486|GeneMark.hmm|900_nt|+|635322|636221	900	647.592	30	117.152
gene_487|GeneMark.hmm|399_nt|+|636559|636957	399	192.72	7	91.8547
gene_488|GeneMark.hmm|642_nt|+|637019|637660	642	397.972	40	254.178
gene_489|GeneMark.hmm|2751_nt|-|637714|640464	2751	2498.2	207	209.544
gene_490|GeneMark.hmm|378_nt|-|640501|640878	378	177.582	30	427.221
gene_491|GeneMark.hmm|699_nt|+|641038|641736	699	451.473	31	173.644
gene_492|GeneMark.hmm|315_nt|-|641806|642120	315	131.724	0	0
gene_493|GeneMark.hmm|1542_nt|-|642334|643875	1542	1289.2	56	109.85
gene_494|GeneMark.hmm|927_nt|+|643983|644909	927	674.531	32	119.972
gene_495|GeneMark.hmm|453_nt|-|644985|645437	453	235.478	12	128.873
gene_496|GeneMark.hmm|1500_nt|-|645518|647017	1500	1247.2	26	52.7193
gene_497|GeneMark.hmm|498_nt|+|647139|647636	498	272.202	140	1300.67
gene_498|GeneMark.hmm|840_nt|+|647685|648524	840	587.992	12	51.6108
gene_499|GeneMark.hmm|1335_nt|+|648598|649932	1335	1082.2	62	144.883
gene_500|GeneMark.hmm|735_nt|+|650086|650820	735	485.766	71	369.626
gene_501|GeneMark.hmm|882_nt|-|651125|652006	882	629.651	187	751.056
gene_502|GeneMark.hmm|1077_nt|-|652036|653112	1077	824.196	180	552.297
gene_503|GeneMark.hmm|1074_nt|+|653992|655065	1074	821.196	2	6.15905
gene_504|GeneMark.hmm|2415_nt|-|655095|657509	2415	2162.2	307	359.066
gene_505|GeneMark.hmm|492_nt|-|657575|658066	492	267.313	3	28.3813
gene_506|GeneMark.hmm|807_nt|+|658387|659193	807	556.163	23	104.582
gene_507|GeneMark.hmm|456_nt|+|659278|659733	456	237.598	89	947.282
gene_508|GeneMark.hmm|1479_nt|-|659947|661425	1479	1226.2	102	210.364
gene_509|GeneMark.hmm|525_nt|-|662169|662693	525	294.31	97	833.484
gene_510|GeneMark.hmm|531_nt|+|662761|663291	531	299.404	11	92.9109
gene_511|GeneMark.hmm|768_nt|+|663333|664100	768	517.97	104	507.761
gene_512|GeneMark.hmm|483_nt|+|664273|664755	483	259.642	58	564.917
gene_513|GeneMark.hmm|450_nt|-|664967|665416	450	233.135	3	32.5421
gene_514|GeneMark.hmm|567_nt|-|665650|666216	567	330.083	6	45.9684
gene_515|GeneMark.hmm|873_nt|-|666414|667286	873	620.768	76	309.61
gene_516|GeneMark.hmm|1026_nt|-|667347|668372	1026	773.196	16	52.3313
gene_517|GeneMark.hmm|816_nt|-|668441|669256	816	564.849	1	4.47712
gene_518|GeneMark.hmm|579_nt|+|669326|669904	579	340.852	158	1172.25
gene_519|GeneMark.hmm|6198_nt|+|670001|676198	6198	5945.2	228	96.9839
gene_520|GeneMark.hmm|1713_nt|+|676274|677986	1713	1460.2	139	240.732
gene_521|GeneMark.hmm|630_nt|-|679314|679943	630	386.791	40	261.526
gene_522|GeneMark.hmm|672_nt|-|680466|681137	672	425.915	382	2268.15
gene_523|GeneMark.hmm|996_nt|-|681249|682244	996	743.196	1615	5495.41
gene_524|GeneMark.hmm|1095_nt|-|682667|683761	1095	842.196	144	432.395
gene_525|GeneMark.hmm|381_nt|-|683888|684268	381	179.918	23	323.284
gene_526|GeneMark.hmm|342_nt|+|684633|684974	342	150.977	34	569.508
gene_527|GeneMark.hmm|1239_nt|-|685013|686251	1239	986.196	237	607.737
gene_528|GeneMark.hmm|1950_nt|+|686495|688444	1950	1697.2	35	52.1515
gene_529|GeneMark.hmm|510_nt|-|688539|689048	510	281.962	121	1085.24
gene_530|GeneMark.hmm|852_nt|+|689079|689930	852	599.826	723	3048.21
gene_531|GeneMark.hmm|330_nt|+|690793|691122	330	142.46	65	1153.86
gene_532|GeneMark.hmm|705_nt|-|691171|691875	705	457.088	592	3275.31
gene_533|GeneMark.hmm|480_nt|-|691991|692470	480	257.114	1921	18894.4
gene_534|GeneMark.hmm|633_nt|-|692561|693193	633	389.57	428	2778.37
gene_535|GeneMark.hmm|846_nt|-|693424|694269	846	593.937	53	225.666
gene_536|GeneMark.hmm|831_nt|-|694687|695517	831	579.21	32	139.716
gene_537|GeneMark.hmm|1755_nt|+|695879|697633	1755	1502.2	58	97.641
gene_538|GeneMark.hmm|651_nt|-|697729|698379	651	406.286	4	24.8977
gene_539|GeneMark.hmm|1248_nt|-|698442|699689	1248	995.196	60	152.466
gene_540|GeneMark.hmm|306_nt|+|699863|700168	306	125.782	9	180.949
gene_541|GeneMark.hmm|870_nt|-|700255|701124	870	617.826	93	380.67
gene_542|GeneMark.hmm|789_nt|-|701157|701945	789	538.625	9	42.2559
gene_543|GeneMark.hmm|336_nt|+|702009|702344	336	146.566	51	879.969
gene_544|GeneMark.hmm|834_nt|+|702408|703241	834	582.156	54	234.577
gene_545|GeneMark.hmm|813_nt|+|703614|704426	813	561.954	40	180.007
gene_546|GeneMark.hmm|1377_nt|+|704476|705852	1377	1124.2	39	87.7311
gene_547|GeneMark.hmm|993_nt|+|705913|706905	993	740.196	44	150.327
gene_548|GeneMark.hmm|1110_nt|-|706910|708019	1110	857.196	25	73.7549
gene_549|GeneMark.hmm|3249_nt|+|708102|711350	3249	2996.2	512	432.146
gene_550|GeneMark.hmm|1683_nt|-|711478|713160	1683	1430.2	91	160.908
gene_551|GeneMark.hmm|1410_nt|+|713288|714697	1410	1157.2	38	83.0439
gene_552|GeneMark.hmm|1092_nt|+|714777|715868	1092	839.196	571	1720.69
gene_553|GeneMark.hmm|1701_nt|+|715942|717642	1701	1448.2	17	29.6861
gene_554|GeneMark.hmm|897_nt|-|717741|718637	897	644.592	48	188.316
gene_555|GeneMark.hmm|750_nt|+|718732|719481	750	500.352	58	293.145
gene_556|GeneMark.hmm|3192_nt|-|719785|722976	3192	2939.2	110	94.6445
gene_557|GeneMark.hmm|639_nt|+|723060|723698	639	395.198	60	383.944
gene_558|GeneMark.hmm|750_nt|+|723791|724540	750	500.352	16	80.8677
gene_559|GeneMark.hmm|1029_nt|-|724564|725592	1029	776.196	16	52.129
gene_560|GeneMark.hmm|528_nt|+|725660|726187	528	296.903	14	119.246
gene_561|GeneMark.hmm|813_nt|+|726253|727065	813	561.954	28	126.005
gene_562|GeneMark.hmm|453_nt|+|727108|727560	453	235.478	43	461.794
gene_563|GeneMark.hmm|516_nt|-|727577|728092	516	286.719	31	273.424
gene_564|GeneMark.hmm|471_nt|+|728170|728640	471	249.506	52	527.051
gene_565|GeneMark.hmm|390_nt|-|728660|729049	390	186.181	2	27.1661
gene_566|GeneMark.hmm|549_nt|+|729148|729696	549	314.519	397	3192.09
gene_567|GeneMark.hmm|468_nt|+|729841|730308	468	247.012	16	163.807
gene_568|GeneMark.hmm|1005_nt|+|730359|731363	1005	752.196	23	77.3264
gene_569|GeneMark.hmm|732_nt|-|731365|732096	732	482.902	37	193.764
gene_570|GeneMark.hmm|633_nt|-|732215|732847	633	389.57	59	382.999
gene_571|GeneMark.hmm|693_nt|-|732942|733634	693	445.768	45	255.291
gene_572|GeneMark.hmm|1338_nt|-|733695|735032	1338	1085.2	1928	4492.93
gene_573|GeneMark.hmm|336_nt|-|735087|735422	336	146.566	32	552.138
gene_574|GeneMark.hmm|546_nt|+|735531|736076	546	311.885	29	235.144
gene_575|GeneMark.hmm|393_nt|-|736081|736473	393	188.477	3	40.2526
gene_576|GeneMark.hmm|375_nt|-|736548|736922	375	175.461	50	720.644
gene_577|GeneMark.hmm|747_nt|+|737292|738038	747	497.352	30	152.542
gene_578|GeneMark.hmm|495_nt|+|738048|738542	495	269.719	0	0
gene_579|GeneMark.hmm|1296_nt|+|738594|739889	1296	1043.2	762	1847.23
gene_580|GeneMark.hmm|642_nt|+|739976|740617	642	397.972	843	5356.81
gene_581|GeneMark.hmm|426_nt|+|740649|741074	426	213.438	313	3708.55
gene_582|GeneMark.hmm|501_nt|+|741163|741663	501	274.571	136	1252.61
gene_583|GeneMark.hmm|315_nt|-|741652|741966	315	131.724	0	0
gene_584|GeneMark.hmm|360_nt|+|742286|742645	360	164.589	124	1905.25
gene_585|GeneMark.hmm|318_nt|+|742760|743077	318	133.543	6	113.622
gene_586|GeneMark.hmm|2325_nt|+|743121|745445	2325	2072.2	164	200.145
gene_587|GeneMark.hmm|1329_nt|+|745468|746796	1329	1076.2	62	145.691
gene_588|GeneMark.hmm|3423_nt|+|746829|750251	3423	3170.2	647	516.118
gene_589|GeneMark.hmm|378_nt|-|750663|751040	378	177.582	37	526.906
gene_590|GeneMark.hmm|972_nt|-|751628|752599	972	719.4	330	1160.04
gene_591|GeneMark.hmm|561_nt|+|752662|753222	561	324.75	34	264.765
gene_592|GeneMark.hmm|462_nt|-|753229|753690	462	242.238	61	636.822
gene_593|GeneMark.hmm|324_nt|-|753778|754101	324	137.889	7	128.38
gene_594|GeneMark.hmm|399_nt|-|754228|754626	399	192.72	31	406.785
gene_595|GeneMark.hmm|642_nt|-|754705|755346	642	397.972	13	82.608
gene_596|GeneMark.hmm|306_nt|-|755395|755700	306	125.782	11	221.16
gene_597|GeneMark.hmm|1347_nt|-|756548|757894	1347	1094.2	32	73.9581
gene_598|GeneMark.hmm|936_nt|-|758400|759335	936	683.531	14	51.7965
gene_599|GeneMark.hmm|954_nt|+|759588|760541	954	701.531	96	346.063
gene_600|GeneMark.hmm|786_nt|-|761459|762244	786	535.675	76	358.792
gene_601|GeneMark.hmm|921_nt|-|762508|763428	921	668.531	431	1630.37
gene_602|GeneMark.hmm|414_nt|-|763762|764175	414	204.455	702	8683.03
gene_603|GeneMark.hmm|621_nt|-|764264|764884	621	378.446	507.956	3394.33
gene_604|GeneMark.hmm|306_nt|-|765832|766137	306	125.782	22	442.32
gene_605|GeneMark.hmm|1374_nt|-|766189|767562	1374	1121.2	38	85.7103
gene_606|GeneMark.hmm|300_nt|+|767661|767960	300	121.958	12	248.83
gene_607|GeneMark.hmm|777_nt|-|767963|768739	777	526.775	2	9.60144
gene_608|GeneMark.hmm|447_nt|+|768852|769298	447	230.642	2	21.9292
gene_609|GeneMark.hmm|420_nt|+|769385|769804	420	209.013	7	84.6946
gene_610|GeneMark.hmm|471_nt|-|769819|770289	471	249.506	7	70.9492
gene_611|GeneMark.hmm|1638_nt|-|770738|772375	1638	1385.2	14	25.5592
gene_612|GeneMark.hmm|2928_nt|-|772429|775356	2928	2675.2	25	23.6328
gene_613|GeneMark.hmm|1437_nt|+|775468|776904	1437	1184.2	6	12.8132
gene_614|GeneMark.hmm|1458_nt|+|776967|778424	1458	1205.2	54	113.31
gene_615|GeneMark.hmm|1233_nt|+|778469|779701	1233	980.196	211	544.378
gene_616|GeneMark.hmm|813_nt|+|779828|780640	813	561.954	17	76.5031
gene_617|GeneMark.hmm|1191_nt|+|781855|783045	1191	938.196	26	70.0827
gene_618|GeneMark.hmm|507_nt|+|783239|783745	507	279.55	3	27.139
gene_619|GeneMark.hmm|1281_nt|-|783728|785008	1281	1028.2	29	71.3268
gene_620|GeneMark.hmm|750_nt|-|785058|785807	750	500.352	35	176.898
gene_621|GeneMark.hmm|828_nt|+|786077|786904	828	576.264	33	144.818
gene_622|GeneMark.hmm|750_nt|+|788234|788983	750	500.352	17	85.9219
gene_623|GeneMark.hmm|1638_nt|-|789070|790707	1638	1385.2	17	31.0362
gene_624|GeneMark.hmm|717_nt|+|790898|791614	717	468.437	90	485.873
gene_625|GeneMark.hmm|1674_nt|+|791674|793347	1674	1421.2	95	169.044
gene_626|GeneMark.hmm|888_nt|+|794123|795010	888	635.592	46	183.025
gene_627|GeneMark.hmm|348_nt|-|795073|795420	348	155.322	3	48.8449
gene_628|GeneMark.hmm|1629_nt|-|795507|797135	1629	1376.2	194	356.494
gene_629|GeneMark.hmm|624_nt|+|797818|798441	624	381.229	17	112.77
gene_630|GeneMark.hmm|1215_nt|-|798445|799659	1215	962.196	64	168.208
gene_631|GeneMark.hmm|378_nt|-|799776|800153	378	177.582	44	626.591
gene_632|GeneMark.hmm|546_nt|+|800250|800795	546	311.885	46	372.987
gene_633|GeneMark.hmm|960_nt|+|800998|801957	960	707.4	94	336.042
gene_634|GeneMark.hmm|648_nt|+|802016|802663	648	403.517	97	607.913
gene_635|GeneMark.hmm|849_nt|+|802729|803577	849	596.881	45	190.658
gene_636|GeneMark.hmm|609_nt|-|803695|804303	609	367.8	24	165.018
gene_637|GeneMark.hmm|1269_nt|-|804530|805798	1269	1016.2	259	644.545
gene_638|GeneMark.hmm|747_nt|-|805897|806643	747	497.352	120	610.166
gene_639|GeneMark.hmm|540_nt|-|807617|808156	540	307.035	18	148.257
gene_640|GeneMark.hmm|912_nt|-|808215|809126	912	659.531	12	46.0126
gene_641|GeneMark.hmm|564_nt|+|809209|809772	564	327.529	12	92.6537
gene_642|GeneMark.hmm|1374_nt|-|809790|811163	1374	1121.2	54	121.799
gene_643|GeneMark.hmm|717_nt|+|811231|811947	717	468.437	14	75.5802
gene_644|GeneMark.hmm|654_nt|-|812015|812668	654	409.055	26	160.74
gene_645|GeneMark.hmm|981_nt|-|813726|814706	981	728.333	13	45.1382
gene_646|GeneMark.hmm|975_nt|+|814796|815770	975	722.4	9	31.5062
gene_647|GeneMark.hmm|3756_nt|+|815862|819617	3756	3503.2	507.198	366.137
gene_648|GeneMark.hmm|657_nt|-|819646|820302	657	411.783	145	890.493
gene_649|GeneMark.hmm|951_nt|-|820401|821351	951	698.531	29	104.989
gene_650|GeneMark.hmm|927_nt|-|821912|822838	927	674.531	17	63.735
gene_651|GeneMark.hmm|1251_nt|+|822995|824245	1251	998.196	91	230.545
gene_652|GeneMark.hmm|564_nt|+|824330|824893	564	327.529	5	38.6057
gene_653|GeneMark.hmm|879_nt|+|825610|826488	879	626.71	10	40.352
gene_654|GeneMark.hmm|531_nt|+|826740|827270	531	299.404	3	25.3393
gene_655|GeneMark.hmm|381_nt|-|827282|827662	381	179.918	110	1546.14
gene_656|GeneMark.hmm|1287_nt|-|827610|828896	1287	1034.2	37	90.4753
gene_657|GeneMark.hmm|834_nt|+|828981|829814	834	582.156	2	8.68804
gene_658|GeneMark.hmm|792_nt|+|829889|830680	792	541.524	84	392.277
gene_659|GeneMark.hmm|957_nt|+|832053|833009	957	704.4	61	218.999
gene_660|GeneMark.hmm|825_nt|+|833177|834001	825	573.371	78	344.025
gene_661|GeneMark.hmm|1875_nt|-|834299|836173	1875	1622.2	13	20.2661
gene_662|GeneMark.hmm|2361_nt|+|836283|838643	2361	2108.2	188	225.516
gene_663|GeneMark.hmm|918_nt|-|838923|839840	918	665.531	76	288.786
gene_664|GeneMark.hmm|1092_nt|+|839904|840995	1092	839.196	32	96.4312
gene_665|GeneMark.hmm|3570_nt|+|841037|844606	3570	3317.2	368	280.548
gene_666|GeneMark.hmm|1032_nt|+|844676|845707	1032	779.196	148	480.337
gene_667|GeneMark.hmm|528_nt|+|846107|846634	528	296.903	31	264.045
gene_668|GeneMark.hmm|348_nt|-|846706|847053	348	155.322	0	0
gene_669|GeneMark.hmm|885_nt|+|847148|848032	885	632.651	61	243.835
gene_670|GeneMark.hmm|1248_nt|-|848159|849406	1248	995.196	114	289.686
gene_671|GeneMark.hmm|405_nt|+|849573|849977	405	197.212	0	0
gene_672|GeneMark.hmm|1029_nt|+|850038|851066	1029	776.196	20	65.1613
gene_673|GeneMark.hmm|1530_nt|+|851069|852598	1530	1277.2	108	213.844
gene_674|GeneMark.hmm|1341_nt|+|852623|853963	1341	1088.2	36	83.6616
gene_675|GeneMark.hmm|1092_nt|-|853964|855055	1092	839.196	24	72.3234
